cnpj,ticker,ano,setor,receita_liq,ebit,ebitda,lucro_liq,pl,divida_liq,ativo_total,roe,roic,margem_liq,margem_ebitda,div_ebitda,cresc_receita,pl_multiplo,pvpa,ev_ebitda,dy,mkt_cap,label,selic_ano,var_selic_ano,ipca_ano,var_cambio_ano,pib_var_ano,risco_divida_selic,impulso_pib
02.474.103/0001-19,EGIE3.SA,2019,Industrial,9804478000.0,4294898000.0,4299798000.0,2311099000.0,6998820000.0,10892797000.0,30135578000.0,0.3302126644205737,0.1796608209109505,0.2357187195483533,0.4385545054004915,2.5333276121343373,0.1148049891344786,12.655863444213878,4.179126388456804,9.3357293412526,0.0553,29248953350.05925,0.0,5.940000000000001,-0.543333333333333,1.15,0.0402343346753382,1.22,-1.3764413359263223,1.22
02.474.103/0001-19,EGIE3.SA,2020,Industrial,12259159000.0,5569563000.0,4601882000.0,2797268000.0,7741998000.0,12225109000.0,35186248000.0,0.3613108657480924,0.2116176260762144,0.2281778056716615,0.3753831726956148,2.656545517681679,0.2503632523832477,9.396740199399035,3.3951443366547687,8.368382688667928,0.0553,26285200664.092545,1.0,2.789166666666666,-3.150833333333335,1.35,0.2892797777061056,-3.28,-8.370332168628694,-3.28
02.474.103/0001-19,EGIE3.SA,2021,Industrial,12540673000.0,4898124000.0,5974282000.0,1564970000.0,7932597000.0,14978311000.0,38115725000.0,0.1972834369374871,0.1838896069604417,0.1247915482685817,0.4763924551736577,2.5071315682788327,0.0229635654452315,15.378965434632754,3.034015157487166,6.53566914588853,0.0553,24067619536.23722,1.0,4.4191666666666665,1.6300000000000003,0.73,0.0738545615486752,4.76,4.086624456294498,4.76
02.474.103/0001-19,EGIE3.SA,2022,Industrial,11906605000.0,5800584000.0,6790384000.0,2664568000.0,8440172000.0,15121172000.0,38186752000.0,0.3157006752942949,0.199675245767427,0.2237890649769602,0.5703039615406743,2.226850793710636,-0.0505609228468041,9.582889157151808,3.0253245781832026,5.9872065844426,0.0553,25534259795.69368,1.0,12.430833333333334,8.011666666666667,0.62,-0.0650120956903503,3.02,17.84078627561171,3.02
02.474.103/0001-19,EGIE3.SA,2023,Industrial,10747784000.0,6360298000.0,5161804000.0,3429060000.0,9816210000.0,14850489000.0,42224473000.0,0.349326267469828,0.2010737688975503,0.3190480940070995,0.4802668159315446,2.8769959107319845,-0.0973258960047805,9.543799774883995,3.3338999528396114,9.217078187405743,0.0553,32726262056.06372,0.0,13.2,0.769166666666667,0.56,-0.0721390651053145,3.24,2.2128893546713524,3.24
02.474.103/0001-19,EGIE3.SA,2024,Industrial,11218635000.0,7682051000.0,7636990000.0,4302841000.0,12280398000.0,19688891000.0,50112301000.0,0.3503828621841083,0.1812049038360375,0.3835440764406722,0.680741462753713,2.5780956895321325,0.0438091238156628,6.334493539873819,2.219497976987733,6.147082753493746,0.0553,27256318517.6042,,10.839166666666667,-2.360833333333332,0.52,0.2790572780038418,3.42,-6.08645424037044,3.42
00.001.180/0001-26,ELET6.SA,2010,Industrial,29814652000.0,4411373000.0,6419643000.0,2552985000.0,70530411000.0,16901006000.0,146901002000.0,0.0361969392181764,0.0318269113955861,0.0856285359292471,0.2153183944592075,2.6327018496199868,,,,,,,1.0,9.8025,-0.2600000000000015,0.63,-0.043568107456518,7.53,-0.6845024809012007,7.53
00.001.180/0001-26,ELET6.SA,2011,Industrial,33061356000.0,4625627000.0,5399767000.0,3762019000.0,77202321000.0,26103937000.0,163142432000.0,0.0487293510255993,0.0346594403011092,0.1137890109528478,0.1633256361293832,4.834270997248585,0.1088962567800557,,,,,,0.0,11.665,1.862499999999999,0.5,0.1257952226623455,3.97,9.003829732375484,3.97
00.001.180/0001-26,ELET6.SA,2012,Industrial,39538861000.0,-7948635000.0,-7421989000.0,-6925652000.0,67280593000.0,37839051000.0,172195578000.0,-0.1029368453990885,-0.0796508317085159,-0.1751606350016,-0.1877137786037893,-5.098235931096099,0.1959237546094601,,,,,,1.0,8.530833333333334,-3.134166666666665,0.79,0.0894018552084443,1.92,15.978721114043683,1.92
00.001.180/0001-26,ELET6.SA,2013,Industrial,28186399000.0,-5190643000.0,-4583205000.0,-6291375000.0,60688908000.0,24194901000.0,138385401000.0,-0.103665977974097,-0.078120022189888,-0.2232060576450365,-0.1626034244388579,-5.2790353038976,-0.2871216244696578,,,,,,0.0,8.178333333333335,-0.3524999999999991,0.92,0.1463665280156594,3.0,1.8608599446239,3.0
00.001.180/0001-26,ELET6.SA,2014,Industrial,30244854000.0,-1956609000.0,-2065733000.0,-2962502000.0,56848500000.0,34744761000.0,144631697000.0,-0.0521122281150777,-0.0501470429489235,-0.0979506133506215,-0.0683003131706306,-16.819579781123696,0.07303008092662,,,,,,1.0,10.855833333333337,2.6775,0.78,0.1338683514044225,0.5,-45.0344248639587,0.5
00.001.180/0001-26,ELET6.SA,2015,Industrial,32588838000.0,-12544521000.0,-11680713000.0,-14953658000.0,41739222000.0,39328709000.0,149645408000.0,-0.3582639369751549,-0.1624554610495086,-0.4588582753395503,-0.3584268024530362,-3.366978454140599,0.0775002583910637,,,,,,1.0,13.366666666666667,2.5108333333333324,0.96,0.4700700248475264,-3.55,-8.45392173527135,-3.55
00.001.180/0001-26,ELET6.SA,2016,Industrial,60748853000.0,17953406000.0,17815844000.0,3513276000.0,44064927000.0,39132315000.0,170499429000.0,0.0797295318337869,0.0630518440384444,0.0578327956249643,0.2932704589500645,2.1964895404337845,0.8641000025837067,,,,,,0.0,14.079166666666667,0.7125000000000004,0.3,-0.1653605818479818,-3.28,1.5649987975590722,-3.28
00.001.180/0001-26,ELET6.SA,2017,Industrial,37876024000.0,4992898000.0,5111871000.0,-1725691000.0,42752532000.0,37623904000.0,172975359000.0,-0.0403646502153369,0.5349258680410175,-0.0455615668635123,0.1349632421819143,7.360104353181057,-0.3765145820942496,,,,,,1.0,10.079166666666667,-4.0,0.44,0.0150041422478597,1.32,-29.440417412724223,1.32
00.001.180/0001-26,ELET6.SA,2018,Industrial,24975747000.0,18288411000.0,18502003000.0,13347577000.0,56008948000.0,47265597000.0,181210208000.0,0.2383115105107848,0.152250715635493,0.5344215330176111,0.7407987837160587,2.5546205456782167,-0.3405921645841179,,,,,,1.0,6.483333333333334,-3.595833333333333,0.15,0.1713422007255138,1.78,-9.18598971216792,1.78
00.001.180/0001-26,ELET6.SA,2019,Industrial,27725527000.0,8449632000.0,4376639000.0,10743843000.0,71394146000.0,35117617000.0,177466715000.0,0.15048632978956,0.0657496629087743,0.387507260006275,0.1578559354345185,8.023877911794873,0.1100980082797924,,,,,,0.0,5.940000000000001,-0.543333333333333,1.15,0.0402343346753382,1.22,-4.359640332075212,1.22
00.001.180/0001-26,ELET6.SA,2020,Industrial,29080513000.0,8624292000.0,8624292000.0,6387313000.0,73751294000.0,30155900000.0,178966449000.0,0.0866061143279736,0.0762510654754023,0.2196423770103368,0.2965660200010914,3.496623259045496,0.048871424517918,,,,,,1.0,2.789166666666666,-3.150833333333335,1.35,0.2892797777061056,-3.28,-11.01727711870919,-3.28
00.001.180/0001-26,ELET6.SA,2021,Industrial,37616241000.0,13050695000.0,13050695000.0,5713633000.0,76416764000.0,26541100000.0,188303069000.0,0.0747693660516689,0.0658743983891408,0.1518927157022415,0.3469430930113405,2.03369245852424,0.2935205441527115,,,,,,1.0,4.4191666666666665,1.6300000000000003,0.73,0.0738545615486752,4.76,3.3149187073945106,4.76
00.001.180/0001-26,ELET6.SA,2022,Industrial,34074233000.0,7720805000.0,9392112000.0,3638382000.0,111028636000.0,33828509000.0,270217462000.0,0.0327697622080127,0.0422228185687731,0.1067781041469077,0.2756367839593043,3.601799999829644,-0.0941616680943744,,,,,,0.0,12.430833333333334,8.011666666666667,0.62,-0.0650120956903503,3.02,28.85642099863517,3.02
00.001.180/0001-26,ELET6.SA,2023,Industrial,37158908000.0,13730498000.0,19825888000.0,4394861000.0,112464644000.0,41582807000.0,267057654000.0,0.039077712280848,-0.0654995612636674,0.118272070858487,0.5335433430928594,2.0973994708332864,0.0905280831999946,,,,,,0.0,13.2,0.769166666666667,0.56,-0.0721390651053145,3.24,1.61324975964927,3.24
00.001.180/0001-26,ELET6.SA,2024,Industrial,40181552000.0,22248904000.0,16119133000.0,10380753000.0,121999776000.0,39770063000.0,289871330000.0,0.0850882955719525,0.1344260355748259,0.258346243071945,0.4011575511070354,2.467258195586574,0.0813437251708257,,,,,,,10.839166666666667,-2.360833333333332,0.52,0.2790572780038418,3.42,-5.824785390080634,3.42
07.689.002/0001-89,EMBR3.SA,2010,Industrial,9380625000.0,685520000.0,677776000.0,600178000.0,5217757000.0,-1152791000.0,13981014000.0,0.1150260542988107,0.141548032326455,0.063980598307682,0.0722527550136584,-1.700843641557093,,,,,,,1.0,9.8025,-0.2600000000000015,0.63,-0.043568107456518,7.53,0.4422193468048467,7.53
07.689.002/0001-89,EMBR3.SA,2011,Industrial,9858055000.0,521728000.0,497995000.0,171254000.0,5848433000.0,-836081000.0,16616375000.0,0.0292820316142802,0.0466603628696358,0.0173719866647122,0.0505165572722002,-1.6788943664093012,0.0508953294689853,,,,,,1.0,11.665,1.862499999999999,0.5,0.1257952226623455,3.97,-3.1269407574373216,3.97
07.689.002/0001-89,EMBR3.SA,2012,Industrial,12201715000.0,1217431000.0,1240120000.0,699008000.0,6846482000.0,-639621000.0,19393667000.0,0.1020973983426816,0.1121188949804261,0.0572876845590968,0.1016348931277283,-0.5157734735348192,0.2377406090755225,,,,,,1.0,8.530833333333334,-3.134166666666665,0.79,0.0894018552084443,1.92,1.6165200283037118,1.92
07.689.002/0001-89,EMBR3.SA,2013,Industrial,13635846000.0,1605885000.0,1549403000.0,786410000.0,8509009000.0,-1005586000.0,23760310000.0,0.092420868282076,0.1244611705145238,0.0576722559055008,0.1136271999551769,-0.6490151367978505,0.1175351989453941,,,,,,1.0,8.178333333333335,-0.3524999999999991,0.92,0.1463665280156594,3.0,0.2287778357212417,3.0
07.689.002/0001-89,EMBR3.SA,2014,Industrial,14935910000.0,1303774000.0,1243924000.0,826600000.0,10265486000.0,224224000.0,27653600000.0,0.0805222470714002,0.085540697275385,0.0553431294109297,0.083284111915511,0.1802553853772417,0.0953416458355425,,,,,,1.0,10.855833333333337,2.6775,0.78,0.1338683514044225,0.5,0.4826337943475647,0.5
07.689.002/0001-89,EMBR3.SA,2015,Industrial,20301771000.0,1103067000.0,986635000.0,281608000.0,15008670000.0,2898792000.0,45566910000.0,0.0187630216401586,0.0157425039932035,0.0138711051365912,0.0485984695620889,2.938059160682522,0.3592590608807899,,,,,,0.0,13.366666666666667,2.5108333333333324,0.96,0.4700700248475264,-3.55,7.376976875947029,-3.55
07.689.002/0001-89,EMBR3.SA,2016,Industrial,21435696000.0,717792000.0,1319183000.0,591811000.0,12844858000.0,2421263000.0,38016671000.0,0.0460737674172809,0.0439741179665806,0.0276086673369504,0.0615414120446567,1.83542616907586,0.0558535016477133,,,,,,1.0,14.079166666666667,0.7125000000000004,0.3,-0.1653605818479818,-3.28,1.3077411454665506,-3.28
07.689.002/0001-89,EMBR3.SA,2017,Industrial,18713045000.0,1059584000.0,1528842000.0,847376000.0,13834566000.0,1859767000.0,39484906000.0,0.0612506384370857,0.0617598511397149,0.0452826357228339,0.0816992638023368,1.2164546761535855,-0.1270148167803835,,,,,,0.0,10.079166666666667,-4.0,0.44,0.0150041422478597,1.32,-4.865818704614342,1.32
07.689.002/0001-89,EMBR3.SA,2018,Industrial,18721620000.0,103085000.0,517759000.0,-643568000.0,15266994000.0,2415726000.0,43758768000.0,-0.0421542053399641,0.0071210354267442,-0.034375657662104,0.0276556729599254,4.665734444017391,0.0004582364868999,,,,,,0.0,6.483333333333334,-3.595833333333333,0.15,0.1713422007255138,1.78,-16.777203438279198,1.78
07.689.002/0001-89,EMBR3.SA,2019,Industrial,10467931000.0,-643656000.0,-733407000.0,-1294086000.0,14569552000.0,-4732077000.0,42614656000.0,-0.0888212623147232,-0.1381693853869862,-0.1236238565194975,-0.0700622692297073,6.452184121504158,-0.4408640384753028,,,,,,0.0,5.940000000000001,-0.543333333333333,1.15,0.0402343346753382,1.22,-3.505686706017257,1.22
07.689.002/0001-89,EMBR3.SA,2020,Industrial,19641764000.0,-1681073000.0,-1725420000.0,-3596233000.0,15272715000.0,9080180000.0,54812845000.0,-0.2354678261199793,-0.0749497625901789,-0.1830911419157668,-0.0878444522599904,-5.262591137230356,0.8763749971221628,,,,,,1.0,2.789166666666666,-3.150833333333335,1.35,0.2892797777061056,-3.28,16.58154757488999,-3.28
07.689.002/0001-89,EMBR3.SA,2021,Industrial,22669705000.0,1054718000.0,1000028000.0,-267618000.0,15484552000.0,8134864000.0,56670203000.0,-0.0172829023403453,-0.0983952824026897,-0.0118050940671702,0.0441129692688987,8.134636230185555,0.154158302686052,,,,,,0.0,4.4191666666666665,1.6300000000000003,0.73,0.0738545615486752,4.76,13.259457055202455,4.76
07.689.002/0001-89,EMBR3.SA,2022,Industrial,23448771000.0,-555588000.0,-664525000.0,-1047213000.0,14736781000.0,4653978000.0,52918325000.0,-0.0710611767929509,-0.0290675288835986,-0.0446596113715298,-0.0283394383441247,-7.003465633347128,0.0343659522697803,,,,,,1.0,12.430833333333334,8.011666666666667,0.62,-0.0650120956903503,3.02,-56.10943216583274,3.02
07.689.002/0001-89,EMBR3.SA,2023,Industrial,26110517000.0,1522609000.0,1375013000.0,784355000.0,14714230000.0,3560440000.0,52201228000.0,0.053305881449454,0.0497001446259385,0.0300398111611501,0.0526612705523984,2.58938642761923,0.1135132412696597,,,,,,1.0,13.2,0.769166666666667,0.56,-0.0721390651053145,3.24,1.991669727243792,3.24
07.689.002/0001-89,EMBR3.SA,2024,Industrial,35424174000.0,3772121000.0,3604111000.0,1923831000.0,20710908000.0,1785228000.0,73219718000.0,0.0928897467942979,0.1037608502049542,0.054308422265541,0.1017415677779812,0.4953310261531901,0.3567013629029252,,,,,,,10.839166666666667,-2.360833333333332,0.52,0.2790572780038418,3.42,-1.1693939975766556,3.42
04.423.567/0001-21,ENEV3.SA,2010,Industrial,98455000.0,-267892000.0,-169620000.0,-255614000.0,1701563000.0,2110423000.0,6279555000.0,-0.1502230596222414,-0.0832773657596681,-2.5962520948656747,-1.722817530851658,-12.442064615021811,,-725.7002038982151,109.01690499807432,-1106.0579820730948,0.0,185499131919.23837,1.0,9.8025,-0.2600000000000015,0.63,-0.043568107456518,7.53,3.234936799905691,7.53
04.423.567/0001-21,ENEV3.SA,2011,Industrial,168279000.0,-337084000.0,-274886000.0,-401862000.0,1370075000.0,4385516000.0,7953680000.0,-0.2933138696786672,-0.0735055439881524,-2.388069812632592,-1.633513391451102,-15.953944544283813,0.7091970951195978,-814.8958652917447,239.0202596338676,-1207.2684611725265,0.0,327475682217.8711,0.0,11.665,1.862499999999999,0.5,0.1257952226623455,3.97,-29.714221713728584,3.97
04.423.567/0001-21,ENEV3.SA,2012,Industrial,490940000.0,-421551000.0,-383830000.0,-434454000.0,2704575000.0,5478504000.0,9451180000.0,-0.1606366989268184,-0.0622701212654379,-0.8849431702448365,-0.7818266998003829,-14.273256389547456,1.9174169088240365,-683.7656756662212,109.83786097848736,-788.2219650780097,0.0,297064732855.89246,0.0,8.530833333333334,-3.134166666666665,0.79,0.0894018552084443,1.92,44.73476440090664,1.92
04.423.567/0001-21,ENEV3.SA,2013,Industrial,1438831000.0,-427173000.0,-426562000.0,-944421000.0,2573873000.0,5938289000.0,9689212000.0,-0.3669260293728556,-0.0507835094005401,-0.6563807702224931,-0.296464282462638,-13.921279907727364,1.9307675072310264,-86.64924686617807,31.793864100755076,-205.7652987715801,0.0,81833368374.60275,0.0,8.178333333333335,-0.3524999999999991,0.92,0.1463665280156594,3.0,4.907251167473884,3.0
04.423.567/0001-21,ENEV3.SA,2014,Industrial,1798092000.0,-483709000.0,-496537000.0,-1556960000.0,1217712000.0,5006378000.0,7044418000.0,-1.278594610219822,-0.0779135504015354,-0.8658956271425489,-0.2761466042894357,-10.0825880045193,0.2496895048827834,-7.007960475156806,8.960340492169035,-32.05701114196956,0.0,10911114141.40014,0.0,10.855833333333337,2.6775,0.78,0.1338683514044225,0.5,-26.996129382100428,0.5
04.423.567/0001-21,ENEV3.SA,2015,Industrial,1518633000.0,129767000.0,125555000.0,137109000.0,3577177000.0,3960269000.0,8492078000.0,0.0383288274524855,0.014176287614379,0.0902844861134981,0.0826763279870778,31.542105053562185,-0.1554197449296254,48.83160037269618,1.8716579849138024,84.86735610290312,0.0,6695251895.5,0.0,13.366666666666667,2.5108333333333324,0.96,0.4700700248475264,-3.55,79.1969687719857,-3.55
04.423.567/0001-21,ENEV3.SA,2016,Industrial,2160983000.0,560073000.0,563305000.0,-111139000.0,4480808000.0,4316505000.0,10360571000.0,-0.0248033390406373,-0.6040778814921556,-0.0514298354036103,0.2606707225369195,7.662820319365175,0.4229790871132131,-51.205822697197775,1.2700753812133578,17.76563128100028,0.0,5690963928.743864,0.0,14.079166666666667,0.7125000000000004,0.3,-0.1653605818479818,-3.28,5.45975947754769,-3.28
04.423.567/0001-21,ENEV3.SA,2017,Industrial,2721773000.0,705857000.0,710296000.0,93860000.0,5375935000.0,3371562000.0,10907381000.0,0.0174592884772602,0.0409274792227327,0.0344848743815152,0.2609681262912079,4.746699967337561,0.2595069003319323,70.82280508463523,1.2365157847414194,14.10537365442557,0.0,6647428485.243864,1.0,10.079166666666667,-4.0,0.44,0.0150041422478597,1.32,-18.986799869350243,1.32
04.423.567/0001-21,ENEV3.SA,2018,Industrial,3129107000.0,1118090000.0,1123936000.0,888223000.0,6283880000.0,3804461000.0,12299682000.0,0.1413494528857966,0.0612681466854637,0.283858302065094,0.3591874614706368,3.384944516413746,0.1496575945165155,8.663091847447042,1.224523292936045,10.231203938671731,0.0,7694757430.014955,1.0,6.483333333333334,-3.595833333333333,0.15,0.1713422007255138,1.78,-12.171696323604428,1.78
04.423.567/0001-21,ENEV3.SA,2019,Industrial,3137369000.0,966639000.0,968978000.0,599080000.0,6900081000.0,3768307000.0,13863144000.0,0.0868221691890283,0.0836678402724763,0.190949805394265,0.3088505049931965,3.8889500071209047,0.0026403699202359,34.87675699404154,3.028075696501303,25.451841610429145,0.0,20893967579.99041,1.0,5.940000000000001,-0.543333333333333,1.15,0.0402343346753382,1.22,-2.1129961705356903,1.22
04.423.567/0001-21,ENEV3.SA,2020,Industrial,3243309000.0,1116774000.0,1125537000.0,1006536000.0,7930740000.0,5146415000.0,16218096000.0,0.1269157733074088,0.0656026040524721,0.3103423078097092,0.3470335388949989,4.572408548097486,0.0337671469310749,29.50537660808997,3.7446976889420727,30.958234824444204,0.0,29698223749.600456,1.0,2.789166666666666,-3.150833333333335,1.35,0.2892797777061056,-3.28,-14.406897266963837,-3.28
04.423.567/0001-21,ENEV3.SA,2021,Industrial,5124441000.0,1591839000.0,1592562000.0,1173292000.0,8996623000.0,6069713000.0,18244555000.0,0.1304147122759284,0.0882109874380116,0.2289599977831728,0.3107777023874409,3.811288351725082,0.580003940420108,23.070085042108406,3.008678502947768,20.80776711941228,0.0,27067946219.225456,0.0,4.4191666666666665,1.6300000000000003,0.73,0.0738545615486752,4.76,6.2124000133118855,4.76
04.423.567/0001-21,ENEV3.SA,2022,Industrial,6128603000.0,1283955000.0,1281156000.0,375774000.0,13736018000.0,16439430000.0,41713969000.0,0.027356836602864,0.03093899352347,0.0613147890310401,0.2090453566661113,12.831716043947807,0.1959554222597157,60.73130366089627,1.6614163509300612,30.644726248692304,0.0,22821244901.86964,0.0,12.430833333333334,8.011666666666667,0.62,-0.0650120956903503,3.02,102.80343170542854,3.02
04.423.567/0001-21,ENEV3.SA,2023,Industrial,10090895000.0,2672323000.0,2671251000.0,303432000.0,14937636000.0,17108098000.0,43565879000.0,0.020313254386437,0.0769120247050778,0.0300698798273096,0.2647189372201375,6.404526568263334,0.6465245015870664,85.80164442503727,1.7429106299804005,16.150883077321417,0.0,26034964571.17791,0.0,13.2,0.769166666666667,0.56,-0.0721390651053145,3.24,4.926148352089217,3.24
04.423.567/0001-21,ENEV3.SA,2024,Industrial,11387505000.0,2211909000.0,2205068000.0,549472000.0,20214767000.0,13520127000.0,52770780000.0,0.0271817132495269,0.1578261689458139,0.0482521851801601,0.1936392563603704,6.131387784866498,0.1284930623101321,36.6590891784892,0.9964568500385296,15.266318339880138,0.0,20143143049.082817,,10.839166666666667,-2.360833333333332,0.52,0.2790572780038418,3.42,-14.475184662105647,3.42
00.864.214/0001-06,ENGI11.SA,2010,Industrial,2154319000.0,363934000.0,363934000.0,194648000.0,1188160000.0,1264800000.0,3634226000.0,0.1638230541341233,0.1092093667153681,0.0903524501246101,0.1689322704761922,3.4753554215874307,,10.123368232423976,1.6584411019600578,8.889780508841884,0.0682,1970493379.704862,1.0,9.8025,-0.2600000000000015,0.63,-0.043568107456518,7.53,-0.9035924096127376,7.53
00.864.214/0001-06,ENGI11.SA,2011,Industrial,2426613000.0,423485000.0,423485000.0,212054000.0,1304275000.0,1559962000.0,4258403000.0,0.1625838109294435,0.1172801743594043,0.0873868227030845,0.1745169089591129,3.683629880633316,0.1263944661862983,11.305431169626267,1.8380800837583555,9.344661325062113,0.0682,2397361901.243929,1.0,11.665,1.862499999999999,0.5,0.1257952226623455,3.97,6.860760652679548,3.97
00.864.214/0001-06,ENGI11.SA,2012,Industrial,2919079000.0,501247000.0,501247000.0,291065000.0,1501245000.0,1962751000.0,5059373000.0,0.1938824109322595,0.0997945121694049,0.0997112445398017,0.1717140920132685,3.915736154031845,0.2029437738939006,9.520465075831911,1.8458507220986689,9.444096757281372,0.0682,2771074167.297016,1.0,8.530833333333334,-3.134166666666665,0.79,0.0894018552084443,1.92,-12.272569729428136,1.92
00.864.214/0001-06,ENGI11.SA,2013,Industrial,2857772000.0,450449000.0,462771000.0,202747000.0,1826516000.0,2145786000.0,5526980000.0,0.1110020388542996,0.0925541130630603,0.0709458277287341,0.1619341920909016,4.636820371198714,-0.0210021722604972,14.812237001703568,1.644188507182195,11.126286252562052,0.0682,3003136615.384393,1.0,8.178333333333335,-0.3524999999999991,0.92,0.1463665280156594,3.0,-1.6344791808475427,3.0
00.864.214/0001-06,ENGI11.SA,2014,Industrial,8279559000.0,963396000.0,922903000.0,304720000.0,2998860000.0,5673443000.0,18601642000.0,0.1016119458727649,0.1036728447501865,0.0368038925744716,0.1114676518399108,6.147388187057578,1.897207684867792,12.16913075231855,1.236529055323192,10.165337552100825,0.0682,3708177522.846508,1.0,10.855833333333337,2.6775,0.78,0.1338683514044225,0.5,16.459631870846664,0.5
00.864.214/0001-06,ENGI11.SA,2015,Industrial,11935130000.0,864667000.0,885978000.0,351401000.0,3318170000.0,6131311000.0,18502182000.0,0.1059020484182546,0.1202452710507549,0.0294425783380658,0.0742327900911008,6.920387413682958,0.4415175977367878,11.230422465826258,1.189324743733387,11.37465341680472,0.0682,3946381684.9138126,0.0,13.366666666666667,2.5108333333333324,0.96,0.4700700248475264,-3.55,17.37593939785562,-3.55
00.864.214/0001-06,ENGI11.SA,2016,Industrial,11810695000.0,1116579000.0,991484000.0,195786000.0,4773041000.0,5041460000.0,20022820000.0,0.0410191322471355,0.0817572369698579,0.0165770092276534,0.0839479810459926,5.084761831759262,-0.010425944250293,27.45790982405973,1.1262996343030278,10.506810329580064,0.0682,5375874332.813358,1.0,14.079166666666667,0.7125000000000004,0.3,-0.1653605818479818,-3.28,3.622892805128476,-3.28
00.864.214/0001-06,ENGI11.SA,2017,Industrial,13637154000.0,1244893000.0,1033509000.0,572582000.0,4784522000.0,6210119000.0,22048356000.0,0.119673814855486,0.1068264217132095,0.041986913105183,0.0757862674279398,6.008771089559936,0.1546444980587509,14.130776170007456,1.6910838911337869,13.837467386326784,0.0682,8091028080.975208,1.0,10.079166666666667,-4.0,0.44,0.0150041422478597,1.32,-24.035084358239743,1.32
00.864.214/0001-06,ENGI11.SA,2018,Industrial,15787581000.0,2867881000.0,2572762000.0,1179672000.0,6047528000.0,11453373000.0,36418008000.0,0.1950668107696235,0.1008213862599697,0.0747215168682269,0.1629611274836848,4.451781004228141,0.1576888403548131,9.576381994223691,1.868034294324864,8.842777800624331,0.0682,11296989699.889853,1.0,6.483333333333334,-3.595833333333333,0.15,0.1713422007255138,1.78,-16.00786252770369,1.78
00.864.214/0001-06,ENGI11.SA,2019,Industrial,19903135000.0,2342044000.0,2109355000.0,527158000.0,6462220000.0,14438292000.0,39319814000.0,0.0815753719310082,0.0601765886587226,0.0264861791873491,0.105981042684984,6.844884810759687,0.2606830014047117,32.163009765269464,2.623709484022506,14.882881213375615,0.0682,16954987901.83992,0.0,5.940000000000001,-0.543333333333333,1.15,0.0402343346753382,1.22,-3.719054080512761,1.22
00.864.214/0001-06,ENGI11.SA,2020,Industrial,20330208000.0,2702446000.0,2479840000.0,1607474000.0,7515669000.0,14175259000.0,45562807000.0,0.2138830222565682,0.0924681626487355,0.0790682515397776,0.1219780928950653,5.716199028969611,0.0214575743971991,10.141505686147685,2.169095886385438,12.29009359931873,0.0682,16302206711.33456,1.0,2.789166666666666,-3.150833333333335,1.35,0.2892797777061056,-3.28,-18.010790440445092,-3.28
00.864.214/0001-06,ENGI11.SA,2021,Industrial,26475504000.0,4626584000.0,3940278000.0,2814807000.0,9085560000.0,17225369000.0,54258000000.0,0.3098110628293688,0.1378394370208757,0.1063174094816098,0.1488273084433067,4.371612612105034,0.3022741331520071,5.15859294086289,1.5981891617128112,8.056744351563887,0.0682,14520443520.09145,1.0,4.4191666666666665,1.6300000000000003,0.73,0.0738545615486752,4.76,7.125728557731207,4.76
00.864.214/0001-06,ENGI11.SA,2022,Industrial,26503137000.0,5721758000.0,5251926000.0,2428020000.0,12483752000.0,22460980000.0,59670668000.0,0.1944944116159949,0.126659742582114,0.0916125513745787,0.1981624288475738,4.276712962063822,0.0010437195076626,6.464396373539239,1.2572889691240856,7.265270623173429,0.0682,15695683682.88074,1.0,12.430833333333334,8.011666666666667,0.62,-0.0650120956903503,3.02,34.26359868106799,3.02
00.864.214/0001-06,ENGI11.SA,2023,Industrial,28531858000.0,6047316000.0,5485326000.0,2583534000.0,15715696000.0,24988780000.0,68068471000.0,0.1643919556601247,0.1075192355471419,0.0905490977839578,0.1922526741861676,4.555568803021005,0.0765464480676381,7.677138131461037,1.2620597513037957,8.171424521591982,0.0682,19834147385.326057,0.0,13.2,0.769166666666667,0.56,-0.0721390651053145,3.24,3.5039916709903247,3.24
00.864.214/0001-06,ENGI11.SA,2024,Industrial,33715476000.0,6110922000.0,5494204000.0,4636282000.0,22143222000.0,26556312000.0,77181653000.0,0.2093770274262706,0.1179929833408575,0.1375119841107982,0.1629579247227593,4.833514008580679,0.1816782489244128,3.018718721252028,0.6320503524917827,7.380858677690853,0.0682,13995631270.403795,,10.839166666666667,-2.360833333333332,0.52,0.2790572780038418,3.42,-11.41112098859088,3.42
03.220.438/0001-73,EQTL3.SA,2010,Industrial,1798884000.0,408315000.0,415248000.0,286098000.0,1270917000.0,791624000.0,3276531000.0,0.2251114746281622,0.1645008023630199,0.1590419393357214,0.2308364519335321,1.906388471467653,,6.534166354480733,1.4709158235228807,6.408305219252661,0.0615,1869411925.684229,1.0,9.8025,-0.2600000000000015,0.63,-0.043568107456518,7.53,-0.4956610025815928,7.53
03.220.438/0001-73,EQTL3.SA,2011,Industrial,1980528000.0,357431000.0,499708000.0,246169000.0,1258543000.0,1020996000.0,3398831000.0,0.1955984022794612,0.1269698718928932,0.1242946325424331,0.2523104949791167,2.0431852201685783,0.1009759384151507,9.739435028666746,1.9050179307118345,6.841081154537979,0.0615,2397546981.571864,1.0,11.665,1.862499999999999,0.5,0.1257952226623455,3.97,3.805432472563975,3.97
